damage_count,affected_kk,total_population,disaster_type,severity_level,emergency_duration_days,vulnerability_index,qty_beras_kg,qty_minyak_liter,qty_gula_kg,qty_indomie_pcs,qty_biskuit_pack,qty_sarden_pcs,qty_kornet_pcs,qty_susu_cair_pcs,qty_susu_bubuk_box,qty_matras_pcs,qty_kasur_lipat_pcs,qty_karpet_pcs,qty_kompor_set,qty_kipas_pcs
481,506,8390,Angin Kencang,2,5,0.73,1233.1,233.7,252.7,1228,1062,232,267,252,259,466,466,466,372,233
74,81,5668,Banjir,2,3,0.42,121.4,24.2,25.7,113,100,21,27,23,26,75,75,75,60,37
351,435,10810,Banjir,1,14,0.53,3104.7,578.1,595.1,3108,2426,604,579,632,597,365,365,365,292,183
143,152,11889,Angin Kencang,4,14,0.47,1080.7,207.4,222.8,1033,825,204,214,206,230,164,164,164,131,82
455,494,9333,Banjir,5,5,0.34,1253.1,250.6,243.6,1118,1097,253,246,242,246,573,573,573,458,287
292,295,3238,Tsunami,2,1,0.63,141.7,27.4,28.5,143,118,27,28,28,28,271,271,271,217,54
398,431,13351,Gempa Bumi,2,7,0.31,1431.3,336.6,307.2,1648,1181,320,294,308,296,397,397,397,317,79
112,122,959,Gempa Bumi,2,3,0.93,187.4,37.5,37.6,173,153,39,34,36,38,112,112,112,90,22
206,211,12545,Banjir,5,7,0.88,714.1,147.0,144.5,742,666,140,159,148,140,245,245,245,196,122
131,131,793,Angin Kencang,4,10,0.74,690.5,136.4,125.8,704,488,135,131,128,127,141,141,141,113,71
369,422,1829,Banjir,4,7,0.44,1504.9,302.4,287.2,1549,1183,308,293,317,291,456,456,456,365,228
110,118,2083,Gempa Bumi,4,1,0.74,60.5,12.3,11.7,57,45,11,12,12,11,127,127,127,102,25
370,372,11204,Banjir,3,7,0.66,1217.2,260.7,254.0,1294,1146,247,258,253,264,372,372,372,298,186
67,81,7585,Banjir,3,3,0.56,120.6,24.8,25.0,124,101,24,23,23,24,81,81,81,65,40
382,438,2184,Banjir,2,5,0.93,1089.9,207.1,212.8,1073,914,213,221,219,236,403,403,403,322,201
86,90,1983,Banjir,2,14,0.54,648.9,127.6,132.2,702,525,128,132,134,127,83,83,83,66,41
275,334,13256,Banjir,4,3,0.77,507.3,99.3,100.7,526,368,108,101,93,104,361,361,361,289,180
227,241,12912,Gempa Bumi,5,1,0.82,127.7,25.9,24.0,104,104,22,24,26,23,280,280,280,224,56
460,486,6715,Banjir,5,14,0.59,3269.9,693.7,726.7,3330,2818,706,624,650,740,564,564,564,451,282
438,536,11767,Tanah Longsor,2,1,0.54,257.8,56.0,51.8,280,196,55,52,55,56,493,493,493,394,99
325,340,6810,Gempa Bumi,3,3,0.84,497.6,98.3,102.8,501,438,103,101,108,102,340,340,340,272,68
10,12,6186,Gempa Bumi,1,5,0.66,28.0,6.0,6.1,27,23,7,6,6,6,10,10,10,8,2
489,587,14312,Tanah Longsor,1,5,0.57,1429.6,286.9,274.8,1643,1258,271,263,273,288,493,493,493,394,99
417,449,5903,Tanah Longsor,4,3,0.44,698.5,129.8,136.1,736,571,136,135,138,132,485,485,485,388,97
397,400,2235,Tanah Longsor,2,5,0.49,1069.0,209.9,199.3,943,812,187,205,190,206,368,368,368,294,74
384,392,5304,Angin Kencang,3,7,0.81,1404.1,250.7,273.5,1294,1029,256,282,265,281,392,392,392,314,196
355,365,9250,Banjir,4,7,0.97,1309.8,251.2,266.5,1224,1061,279,239,243,257,394,394,394,315,197
435,532,12332,Tanah Longsor,3,5,0.35,1331.0,243.3,272.7,1178,1000,271,286,266,270,532,532,532,426,106
288,317,8561,Banjir,5,5,0.77,745.2,163.2,155.7,863,562,151,156,156,147,368,368,368,294,184
459,463,7247,Gempa Bumi,5,5,0.44,1145.4,222.8,223.7,1197,963,230,230,238,229,537,537,537,430,107
112,128,3969,Tsunami,5,3,0.98,179.4,37.1,36.1,184,160,37,41,38,41,148,148,148,119,30
486,511,5427,Banjir,2,1,0.82,265.1,49.1,52.3,263,220,49,51,52,48,470,470,470,376,235
24,25,13623,Banjir,4,3,0.53,38.8,7.5,7.3,37,29,8,8,7,7,27,27,27,22,14
291,303,1639,Gempa Bumi,5,3,0.98,473.9,78.1,93.1,490,358,86,93,94,88,351,351,351,281,70
339,404,11162,Gempa Bumi,1,3,0.98,608.5,126.8,127.0,600,510,123,116,120,118,339,339,339,271,68
326,326,14693,Gempa Bumi,5,3,0.97,527.6,95.3,101.2,476,378,89,96,97,95,378,378,378,303,76
168,186,11523,Banjir,2,7,0.79,652.7,128.3,131.6,650,501,132,121,134,121,171,171,171,137,86
438,448,8875,Tsunami,2,7,0.77,1556.0,317.5,314.7,1644,1291,316,300,315,310,412,412,412,330,82
109,124,10193,Gempa Bumi,2,7,0.81,468.1,93.6,84.5,431,378,90,94,82,89,114,114,114,91,23
428,465,10375,Tanah Longsor,1,3,0.33,712.5,139.1,136.5,663,585,136,141,140,131,391,391,391,312,78
190,191,8299,Banjir,1,3,0.99,272.5,51.2,56.5,287,214,58,56,53,61,160,160,160,128,80
490,546,6871,Banjir,3,10,0.42,2753.5,521.7,547.2,2574,2464,552,568,533,540,546,546,546,437,273
355,406,2506,Banjir,3,5,0.33,1009.3,213.1,212.9,1095,837,217,190,216,207,406,406,406,325,203
196,208,11293,Banjir,1,5,0.7,556.0,104.7,111.5,495,420,104,108,104,103,175,175,175,140,87
33,39,12474,Banjir,4,3,0.23,58.9,12.2,11.6,60,46,12,12,12,12,42,42,42,34,21
205,224,1377,Banjir,5,3,0.58,346.4,66.2,65.9,344,287,69,68,71,68,260,260,260,208,130
312,370,1968,Gempa Bumi,3,3,0.83,565.1,117.3,111.3,541,453,111,104,113,103,370,370,370,296,74
420,481,2192,Banjir,1,5,0.93,1346.5,243.8,238.1,1220,913,261,237,241,242,404,404,404,323,202
182,222,13154,Angin Kencang,1,10,0.45,1116.9,240.5,232.2,1025,928,223,236,229,222,186,186,186,149,93
491,558,13065,Gempa Bumi,5,7,0.57,2014.7,394.2,396.7,1939,1692,408,397,430,408,647,647,647,518,129
147,154,3215,Tanah Longsor,5,1,0.88,80.8,15.9,16.0,81,67,15,14,15,17,179,179,179,143,36
427,515,7794,Gempa Bumi,4,5,0.98,1285.0,239.3,256.3,1361,1066,239,247,241,258,556,556,556,445,111
268,320,9566,Banjir,4,7,0.81,1026.9,211.7,237.4,1146,879,213,220,236,231,346,346,346,276,173
11,14,12014,Banjir,3,1,0.48,6.9,1.3,1.4,7,6,1,1,1,1,14,14,14,11,7
70,72,11885,Gempa Bumi,4,10,0.51,334.5,76.4,66.8,366,282,68,83,74,73,78,78,78,62,16
256,294,7787,Banjir,1,7,1.0,1027.5,209.4,211.0,1016,797,197,203,191,210,247,247,247,198,123
396,445,13884,Gempa Bumi,1,3,0.32,671.3,130.1,136.3,672,526,142,132,129,135,374,374,374,299,75
219,256,13895,Gempa Bumi,3,3,0.91,376.6,72.7,80.4,355,306,78,77,77,75,256,256,256,205,51
297,370,11302,Tsunami,3,5,0.81,940.7,176.4,189.6,922,752,166,180,190,176,370,370,370,296,74
409,463,6272,Banjir,2,3,0.32,682.5,136.4,136.9,778,545,141,146,134,132,426,426,426,341,213
362,424,3446,Banjir,1,5,0.81,1048.4,212.3,208.9,1082,855,196,210,218,223,356,356,356,285,178
259,281,12026,Gempa Bumi,4,10,0.7,1465.1,291.3,275.3,1357,1156,280,277,279,296,303,303,303,243,61
3,3,7002,Gempa Bumi,3,3,0.26,4.4,0.9,0.9,5,4,1,1,1,1,3,3,3,2,1
84,91,5605,Banjir,2,3,0.92,137.4,30.1,26.9,138,108,28,29,29,27,84,84,84,67,42
156,158,14295,Gempa Bumi,1,3,0.45,233.2,50.9,48.6,222,175,49,52,48,47,133,133,133,106,27
151,162,5395,Gempa Bumi,2,5,0.92,387.9,95.6,86.4,395,312,85,77,83,83,149,149,149,119,30
176,184,1122,Banjir,5,3,0.68,289.0,52.4,58.6,261,210,55,51,54,59,213,213,213,171,107
195,217,9457,Banjir,5,5,0.34,539.6,101.5,109.8,583,450,114,106,104,101,252,252,252,201,126
426,475,4717,Angin Kencang,5,7,0.95,1637.4,325.5,346.4,1709,1356,349,304,339,320,551,551,551,441,276
472,562,14468,Gempa Bumi,2,5,0.32,1339.1,274.9,275.1,1475,1125,286,288,291,293,517,517,517,414,103
107,120,3495,Tanah Longsor,2,5,0.86,296.9,67.3,61.6,300,251,59,58,59,60,110,110,110,88,22
424,473,7929,Tanah Longsor,2,10,0.46,2344.3,434.8,478.6,2474,1746,462,465,447,481,435,435,435,348,87
134,142,844,Tanah Longsor,2,7,0.51,499.0,98.6,98.5,484,396,99,94,103,109,131,131,131,105,26
276,335,5878,Gempa Bumi,4,5,0.37,878.1,180.1,172.1,869,674,173,175,167,170,362,362,362,289,72
395,404,8204,Tanah Longsor,5,3,0.21,603.9,119.7,122.2,620,508,121,126,116,122,469,469,469,375,94
352,438,4532,Angin Kencang,4,7,0.8,1538.2,312.9,311.2,1614,1211,332,300,322,313,473,473,473,378,237
380,425,8053,Gempa Bumi,1,7,0.63,1481.0,285.4,293.5,1438,1222,285,305,295,289,357,357,357,286,71
155,162,987,Tanah Longsor,4,3,0.87,243.2,44.5,49.3,234,194,45,48,49,48,175,175,175,140,35
277,302,5366,Tsunami,5,3,0.61,441.3,94.3,97.1,449,368,94,88,95,88,350,350,350,280,70
236,237,8777,Banjir,3,3,0.21,369.7,65.5,76.1,385,278,63,67,67,69,237,237,237,190,118
240,250,6522,Banjir,4,5,0.37,621.4,132.0,130.8,634,453,136,134,128,128,270,270,270,216,135
370,401,5543,Banjir,1,3,0.49,641.5,121.6,116.4,614,502,112,128,118,120,337,337,337,269,168
13,15,6983,Gempa Bumi,5,5,0.58,35.8,7.9,7.8,35,31,7,7,8,8,17,17,17,14,3
342,353,4002,Banjir,5,14,0.41,2501.3,492.1,516.0,2643,1864,479,476,495,536,409,409,409,328,205
35,41,1225,Gempa Bumi,4,5,0.83,109.6,19.7,20.8,94,80,20,21,19,21,44,44,44,35,9
47,57,7148,Tanah Longsor,5,14,0.96,413.5,83.0,77.4,414,324,89,83,77,78,66,66,66,53,13
214,245,12652,Gempa Bumi,3,1,0.9,114.3,26.0,25.2,119,93,22,23,25,24,245,245,245,196,49
412,443,2688,Banjir,3,7,0.85,1652.2,319.9,318.6,1485,1245,282,300,314,301,443,443,443,354,222
405,417,12637,Gempa Bumi,1,10,0.57,1950.1,429.0,423.0,1984,1556,395,399,435,407,350,350,350,280,70
494,496,10281,Banjir,4,5,0.8,1315.3,239.3,246.6,1187,946,237,260,265,237,536,536,536,429,268
146,173,1287,Tanah Longsor,2,7,0.95,588.0,112.0,123.2,664,487,123,122,126,129,159,159,159,127,32
159,184,14754,Banjir,2,1,0.25,91.3,17.7,18.2,84,76,19,19,16,19,169,169,169,135,85
444,497,7960,Banjir,1,5,0.48,1074.0,244.9,251.5,1298,969,261,268,262,238,417,417,417,334,209
125,128,798,Banjir,1,5,0.61,326.0,68.4,67.7,336,252,69,64,63,61,108,108,108,86,54
110,116,11025,Gempa Bumi,5,7,0.42,391.3,76.9,81.8,391,314,79,77,81,78,135,135,135,108,27
37,45,9309,Banjir,3,10,0.29,237.3,47.8,44.9,247,173,45,43,44,43,45,45,45,36,22
277,310,10198,Angin Kencang,5,3,0.69,447.6,90.2,97.3,434,382,88,97,89,90,360,360,360,288,180
14,17,7812,Angin Kencang,3,5,0.9,44.2,8.6,8.0,46,34,9,8,9,9,17,17,17,14,8
473,591,13443,Gempa Bumi,4,5,0.28,1497.0,279.9,294.1,1574,1194,288,307,307,303,638,638,638,511,128
347,416,7812,Banjir,5,5,0.98,1072.5,215.9,205.7,966,902,222,208,212,203,483,483,483,386,241
232,247,13957,Angin Kencang,2,3,0.24,418.9,75.6,75.1,366,288,73,72,73,78,227,227,227,182,114
316,334,6727,Banjir,4,5,0.6,841.6,151.5,167.6,842,669,164,153,166,163,361,361,361,289,180
124,132,13551,Angin Kencang,1,5,0.36,336.4,66.5,65.7,330,284,70,66,67,70,111,111,111,89,55
279,348,8043,Tanah Longsor,5,3,0.31,513.7,95.9,103.9,567,395,109,107,104,101,404,404,404,323,81
479,519,3634,Tsunami,2,5,0.87,1254.3,275.4,251.0,1305,1104,230,252,258,256,477,477,477,382,95
111,131,14190,Gempa Bumi,1,10,0.66,637.6,121.2,129.8,715,549,119,128,126,127,110,110,110,88,22
124,154,7895,Angin Kencang,4,3,0.68,221.0,47.2,44.5,249,188,44,50,48,46,166,166,166,133,83
413,498,3583,Angin Kencang,4,7,0.34,1749.1,342.4,354.4,1829,1445,350,311,339,354,538,538,538,430,269
431,495,8510,Banjir,1,5,0.41,1250.5,258.5,246.7,1246,1018,234,258,254,228,416,416,416,333,208
30,31,11363,Banjir,4,5,0.9,77.3,15.4,15.3,84,60,15,15,16,15,33,33,33,27,17
115,120,9194,Tanah Longsor,5,10,0.78,584.7,128.4,116.3,656,469,128,108,130,126,139,139,139,111,28
90,101,10431,Banjir,4,5,0.29,237.0,52.0,45.4,265,212,51,50,49,49,109,109,109,87,55
212,262,1509,Angin Kencang,3,1,0.21,136.7,26.0,25.3,134,105,27,27,27,26,262,262,262,210,131
38,47,4347,Gempa Bumi,3,7,0.5,164.9,32.1,34.0,177,133,32,34,30,32,47,47,47,38,9
83,86,2038,Angin Kencang,2,7,0.78,304.0,60.1,61.0,280,245,62,66,63,63,79,79,79,63,40
27,29,13727,Gempa Bumi,2,5,0.57,73.5,14.4,14.8,73,55,14,15,15,15,27,27,27,21,5
217,249,1239,Gempa Bumi,3,3,0.56,358.0,72.5,75.1,337,287,69,77,76,78,249,249,249,199,50
360,403,6236,Angin Kencang,1,3,0.42,584.9,124.9,125.4,575,481,109,121,119,116,339,339,339,271,169
486,501,7088,Banjir,2,10,0.9,2486.8,533.7,523.6,2490,2019,492,487,481,484,461,461,461,369,230
372,406,6170,Banjir,4,5,0.35,1050.9,198.3,193.9,980,855,195,207,211,218,438,438,438,351,219
215,266,1497,Banjir,5,10,0.68,1400.6,261.0,281.4,1370,1074,256,261,283,299,309,309,309,247,154
221,274,2997,Banjir,5,1,0.76,134.3,28.4,26.8,138,103,27,27,27,27,318,318,318,254,159
15,17,2025,Gempa Bumi,5,5,0.29,45.2,8.5,8.7,47,33,9,8,8,9,20,20,20,16,4
443,513,12923,Banjir,5,3,0.3,802.1,163.1,155.7,757,597,169,143,162,157,595,595,595,476,298
259,273,4633,Angin Kencang,5,5,0.25,693.4,138.1,139.8,647,516,148,133,133,139,317,317,317,253,158
266,315,8658,Tsunami,4,5,0.42,798.4,149.7,161.0,791,557,154,168,153,165,340,340,340,272,68
463,469,4626,Tanah Longsor,2,3,0.93,742.0,157.7,145.1,674,581,148,142,149,147,431,431,431,345,86
120,127,10435,Tanah Longsor,3,7,0.53,454.0,89.2,92.2,468,312,80,84,92,89,127,127,127,102,25
464,465,3097,Angin Kencang,1,5,0.23,1144.8,229.5,241.4,1243,1012,245,230,223,230,391,391,391,312,195
401,440,13896,Banjir,1,1,0.77,206.6,45.1,42.3,232,185,45,47,44,46,370,370,370,296,185
128,155,3183,Gempa Bumi,4,10,0.64,778.9,149.2,155.5,697,653,138,157,159,157,167,167,167,134,33
211,263,4040,Tsunami,3,3,0.43,407.4,85.1,77.1,384,345,79,78,79,81,263,263,263,210,53
11,13,1264,Gempa Bumi,2,5,0.3,32.7,6.3,6.5,31,26,7,7,6,6,12,12,12,10,2
176,209,1045,Tanah Longsor,5,3,0.23,324.4,66.6,64.7,290,257,62,65,62,64,242,242,242,194,48
133,142,12942,Tsunami,3,5,0.21,359.9,64.1,74.6,370,291,73,72,72,73,142,142,142,114,28
325,367,4669,Banjir,3,3,0.4,534.4,113.8,115.7,554,416,110,111,106,122,367,367,367,294,184
320,379,4248,Tanah Longsor,4,5,0.87,917.2,206.1,192.2,890,803,200,187,186,195,409,409,409,327,82
14,16,1528,Tanah Longsor,2,7,0.74,52.6,11.4,11.0,55,42,12,11,11,11,15,15,15,12,3
50,51,13139,Gempa Bumi,5,14,0.52,353.0,70.5,70.2,370,306,79,72,72,73,59,59,59,47,12
410,486,7048,Tanah Longsor,3,3,0.6,723.7,142.0,147.5,689,600,154,150,150,148,486,486,486,389,97
72,76,13962,Angin Kencang,5,5,0.42,193.8,39.0,39.0,170,151,38,38,38,37,88,88,88,71,44
69,71,14646,Banjir,4,5,0.81,177.1,31.1,36.4,176,146,37,35,35,37,77,77,77,61,38
391,438,7938,Banjir,2,10,0.85,2274.8,465.5,443.6,2084,1837,424,441,429,436,403,403,403,322,201
383,390,13491,Banjir,4,10,0.57,1898.3,399.0,369.5,1818,1438,385,412,379,424,421,421,421,337,211
16,19,14552,Tanah Longsor,2,3,0.45,28.6,5.9,5.4,26,23,6,6,6,5,17,17,17,14,3
439,509,2221,Banjir,2,1,0.35,253.3,50.9,50.9,272,204,51,48,50,47,468,468,468,375,234
334,355,2819,Angin Kencang,4,7,0.65,1270.6,234.3,237.9,1287,967,264,271,262,239,383,383,383,307,192
357,443,2092,Banjir,1,14,0.3,3217.1,684.0,597.1,3279,2542,622,605,642,606,372,372,372,298,186
56,68,10972,Tanah Longsor,5,3,0.98,106.4,20.4,20.2,104,78,22,22,21,21,79,79,79,63,16
105,108,11282,Tanah Longsor,4,3,0.53,165.8,34.8,32.0,154,132,34,30,34,34,117,117,117,93,23
132,157,1058,Gempa Bumi,2,7,0.59,518.3,111.6,111.4,574,432,106,108,109,112,144,144,144,116,29
484,527,4166,Tanah Longsor,3,10,0.64,2651.5,586.4,532.9,2900,2062,503,526,524,553,527,527,527,422,105
48,57,13147,Tsunami,2,3,0.91,86.4,18.2,17.1,87,67,18,17,17,17,52,52,52,42,10
248,298,14343,Banjir,1,5,0.75,769.2,146.9,151.6,845,564,143,151,157,139,250,250,250,200,125
273,283,5595,Angin Kencang,2,3,0.81,428.1,86.4,84.3,470,361,87,84,83,88,260,260,260,208,130
111,129,10534,Banjir,3,7,0.9,445.7,90.5,88.5,442,359,93,88,93,86,129,129,129,103,64
420,511,6661,Gempa Bumi,4,3,0.88,794.9,146.4,151.8,745,615,160,147,164,148,552,552,552,442,110
326,352,7903,Angin Kencang,2,5,0.67,806.5,160.4,178.4,955,703,166,185,178,182,324,324,324,259,162
336,343,6301,Banjir,1,3,0.45,519.4,106.0,105.2,499,419,109,100,106,104,288,288,288,230,144
349,351,5505,Gempa Bumi,2,1,0.3,183.2,35.0,34.8,184,127,37,37,34,33,323,323,323,258,65
484,497,2345,Banjir,1,1,0.56,238.4,47.1,48.4,236,226,49,52,49,46,417,417,417,334,209
38,38,11672,Banjir,2,1,0.95,18.9,3.9,3.9,18,16,4,4,4,3,35,35,35,28,17
357,386,10665,Banjir,2,5,0.97,1029.7,199.5,186.1,1017,755,183,190,183,193,355,355,355,284,178
240,258,13692,Gempa Bumi,3,5,0.66,701.5,125.2,125.7,664,553,129,122,128,125,258,258,258,206,52
318,327,4050,Gempa Bumi,5,7,0.82,1110.8,226.9,230.7,1129,799,229,230,234,242,379,379,379,303,76
121,141,1613,Gempa Bumi,4,5,0.34,336.5,67.8,67.9,363,285,70,72,66,67,152,152,152,122,30
48,60,5250,Banjir,1,3,0.22,91.0,19.2,18.4,89,67,19,18,18,18,50,50,50,40,25
10,12,6266,Angin Kencang,5,1,0.86,5.9,1.3,1.2,6,5,1,1,1,1,14,14,14,11,7
233,248,13688,Gempa Bumi,5,1,0.72,127.3,23.5,26.0,132,100,26,24,24,24,288,288,288,230,58
36,43,1822,Banjir,1,3,0.48,60.3,14.5,12.4,68,50,13,14,13,13,36,36,36,29,18
413,510,2382,Banjir,2,7,0.72,1846.9,373.1,341.9,1856,1346,332,330,351,351,469,469,469,375,235
462,567,12600,Gempa Bumi,2,3,1.0,915.5,167.2,168.4,855,677,168,169,169,170,522,522,522,417,104
4,5,10174,Tsunami,3,14,0.38,35.2,6.6,7.1,35,29,7,7,7,7,5,5,5,4,1
44,53,8512,Angin Kencang,2,1,0.3,25.9,5.3,5.3,25,22,5,5,5,5,49,49,49,39,24
56,60,13430,Tanah Longsor,2,10,0.57,291.7,62.9,60.1,298,253,61,61,62,60,55,55,55,44,11
42,43,4084,Tanah Longsor,4,10,0.26,205.5,41.8,43.3,189,175,45,45,42,46,46,46,46,37,9
255,286,7416,Banjir,4,10,0.69,1431.7,288.4,290.3,1405,1166,294,269,282,294,309,309,309,247,154
228,231,11631,Gempa Bumi,2,3,0.57,339.4,64.5,71.4,351,279,74,65,69,70,213,213,213,170,43
114,142,4513,Banjir,1,3,0.87,206.1,40.5,41.4,217,154,43,44,41,42,119,119,119,95,60
237,258,1274,Tanah Longsor,2,3,0.51,390.5,77.6,80.6,398,286,72,78,71,78,237,237,237,190,47
397,492,3023,Gempa Bumi,1,7,0.98,1797.9,333.6,347.4,1720,1319,348,351,327,361,413,413,413,331,83
174,208,11896,Tsunami,3,5,0.38,491.9,102.5,102.5,499,406,105,103,99,105,208,208,208,166,42
255,281,8571,Banjir,4,5,0.78,712.1,152.8,137.5,855,543,148,142,142,139,303,303,303,243,152
466,480,12981,Banjir,3,7,0.75,1674.7,331.0,359.5,1668,1283,314,332,353,335,480,480,480,384,240
417,442,2148,Angin Kencang,4,5,0.39,1091.6,203.3,219.5,1289,878,212,214,212,228,477,477,477,382,239
277,324,1619,Tsunami,3,3,0.61,476.6,99.6,100.7,427,389,89,101,100,101,324,324,324,259,65
464,560,9000,Banjir,5,5,0.73,1383.5,258.6,265.9,1357,1120,295,290,283,280,650,650,650,520,325
335,417,9908,Banjir,2,7,0.46,1330.2,280.6,290.7,1468,1197,296,315,301,298,384,384,384,307,192
441,456,10126,Banjir,2,7,0.64,1495.7,309.8,318.0,1542,1314,329,335,331,306,420,420,420,336,210
69,72,1598,Tanah Longsor,2,14,0.62,479.9,106.2,102.6,488,376,104,106,95,94,66,66,66,53,13
326,329,13335,Gempa Bumi,4,1,0.3,159.3,36.0,34.2,164,133,35,32,33,32,355,355,355,284,71
230,245,9057,Gempa Bumi,4,3,0.63,397.9,72.0,70.0,328,314,73,74,76,77,265,265,265,212,53
67,81,12576,Tanah Longsor,2,5,0.35,204.8,41.2,42.6,208,169,41,45,40,43,75,75,75,60,15
304,319,12863,Banjir,2,3,0.58,477.2,93.9,92.4,487,398,92,86,93,93,293,293,293,235,147
460,523,5866,Banjir,3,3,0.88,778.7,158.2,152.8,805,667,145,164,154,152,523,523,523,418,262
484,538,12836,Angin Kencang,1,3,0.39,834.3,162.0,166.7,764,643,143,169,161,170,452,452,452,362,226
417,451,8625,Tsunami,2,10,0.46,2304.1,415.0,444.2,2428,1766,452,473,434,439,415,415,415,332,83
36,42,3107,Gempa Bumi,5,7,0.37,141.2,28.0,27.1,138,116,27,28,29,30,49,49,49,39,10
417,469,3415,Banjir,1,5,0.66,1211.3,236.8,254.6,1132,930,221,230,234,222,394,394,394,315,197
159,172,5914,Tanah Longsor,2,3,0.84,250.0,53.0,51.3,269,204,49,56,48,47,158,158,158,127,32
149,175,1084,Banjir,1,14,0.63,1187.7,255.0,242.8,1157,983,256,249,234,246,147,147,147,118,74
27,29,6093,Banjir,5,5,0.94,71.3,15.0,15.1,69,56,16,13,16,15,34,34,34,27,17
475,551,7970,Banjir,1,7,0.22,1880.9,394.8,402.7,1920,1533,347,372,403,381,463,463,463,370,231
72,89,13578,Banjir,1,10,0.56,431.0,89.6,91.7,452,348,87,89,91,89,75,75,75,60,37
248,293,8361,Gempa Bumi,4,7,0.63,1099.7,198.4,204.8,949,901,204,212,197,198,316,316,316,253,63
101,112,14168,Banjir,2,7,0.3,438.7,76.2,76.1,354,304,79,80,78,74,103,103,103,82,52
190,226,5095,Angin Kencang,3,7,0.47,840.7,165.1,159.4,735,626,148,164,158,161,226,226,226,181,113
96,115,8799,Banjir,1,5,0.85,275.0,56.2,57.9,290,233,53,58,60,58,97,97,97,77,48
384,415,11434,Gempa Bumi,5,3,0.87,587.8,130.4,126.6,595,453,126,117,124,131,481,481,481,385,96
282,332,2922,Banjir,3,7,0.99,1245.8,223.9,240.3,946,952,234,224,217,228,332,332,332,266,166
322,357,1728,Gempa Bumi,4,7,0.82,1243.8,237.3,243.5,1258,1004,245,270,250,251,386,386,386,308,77
396,477,3836,Tanah Longsor,2,3,0.56,720.2,134.7,143.3,795,618,141,134,145,144,439,439,439,351,88
278,299,2115,Gempa Bumi,1,7,0.56,1058.3,213.5,207.9,1003,801,201,225,213,229,251,251,251,201,50
17,21,8278,Gempa Bumi,2,1,0.46,10.2,2.2,2.0,11,8,2,2,2,2,19,19,19,15,4
263,301,4204,Banjir,4,1,0.55,146.9,32.6,29.8,149,122,29,31,32,32,325,325,325,260,163
107,116,7776,Angin Kencang,1,3,0.26,171.7,33.2,35.9,166,130,37,32,35,33,97,97,97,78,49
68,75,1820,Tanah Longsor,4,7,0.45,266.4,51.1,51.7,287,202,53,53,55,50,81,81,81,65,16
128,139,4245,Gempa Bumi,5,3,0.42,210.9,40.7,40.6,206,169,43,45,43,40,161,161,161,129,32
293,304,8798,Banjir,4,5,0.84,770.2,149.8,153.1,789,656,145,155,159,156,328,328,328,263,164
294,299,2302,Tanah Longsor,5,5,0.78,749.1,148.9,155.1,735,618,135,153,153,156,347,347,347,277,69
96,104,9422,Angin Kencang,5,3,0.75,152.2,30.5,30.4,156,111,34,33,32,29,121,121,121,97,60
395,440,9676,Banjir,4,5,1.0,1152.5,215.3,219.1,1108,855,222,230,213,219,475,475,475,380,238
1,1,2197,Banjir,4,5,0.47,2.5,0.5,0.5,2,2,1,0,1,0,1,1,1,1,1
409,410,2866,Banjir,1,3,0.71,562.2,108.3,123.1,639,463,117,117,123,120,344,344,344,276,172
298,341,5006,Gempa Bumi,2,10,0.78,1672.1,341.8,337.3,1613,1353,343,340,349,325,314,314,314,251,63
180,187,9359,Banjir,2,7,0.96,678.7,133.0,136.0,618,572,128,127,131,127,172,172,172,138,86
408,430,7373,Angin Kencang,5,1,0.61,224.3,46.4,44.2,211,176,45,41,45,44,499,499,499,399,249
181,186,10307,Banjir,3,14,0.43,1335.6,260.0,265.9,1275,1102,257,269,262,270,186,186,186,149,93
235,266,12332,Tsunami,4,7,0.21,988.5,172.7,182.6,929,789,178,194,188,184,287,287,287,230,57
440,450,9923,Banjir,4,3,0.42,701.1,136.7,138.7,729,500,135,140,137,134,486,486,486,389,243
319,339,5176,Banjir,1,3,0.97,510.1,92.4,104.8,492,403,103,114,99,103,285,285,285,228,142
337,375,9667,Tsunami,3,10,0.99,2008.7,394.2,360.2,1886,1346,373,357,358,362,375,375,375,300,75
8,8,10837,Gempa Bumi,1,3,0.21,11.1,2.3,2.4,12,9,2,2,2,2,7,7,7,5,1
443,492,2338,Tsunami,3,5,0.53,1256.7,251.0,241.9,1311,1010,256,239,249,248,492,492,492,394,98
429,466,2337,Banjir,3,14,0.94,3415.1,657.0,696.2,3113,2611,665,602,617,680,466,466,466,373,233
27,33,3895,Angin Kencang,1,5,0.6,78.8,16.5,16.4,79,68,16,17,16,16,28,28,28,22,14
308,369,10289,Tsunami,4,3,0.61,533.8,113.9,112.8,655,472,112,109,106,108,399,399,399,319,80
146,182,3527,Angin Kencang,5,14,0.5,1320.3,237.0,241.6,1192,1013,258,252,277,247,211,211,211,169,106
91,103,1085,Banjir,5,3,0.66,154.2,27.2,29.8,135,115,31,35,31,32,119,119,119,96,60
342,391,7438,Banjir,3,5,0.71,1059.8,197.7,196.6,1093,777,191,183,192,192,391,391,391,313,196
272,336,4700,Banjir,1,3,0.48,491.8,92.5,99.7,488,417,108,95,95,97,282,282,282,226,141
322,354,8104,Angin Kencang,5,5,0.95,905.3,182.1,173.2,936,717,163,185,180,179,411,411,411,329,205
